20084031	CS702	2	45	11	0	2	1	9	0	1
20084031	CS702	3	30	1	0	0	1	0	0	0
20088048	CS702	1	25	17	0	10	0	0	0	0
20088048	CS702	2	45	21	0	0	0	19	2	2
20088048	CS702	3	30	8	1	3	1	0	2	2
20084107	CS702	1	25	10	0	7	0	0	1	2
20084107	CS702	2	45	13	0	1	0	10	1	1
20084107	CS702	3	30	8	0	5	0	0	0	1
20083020	CS702	1	25	14	0	11	0	0	0	0
20083020	CS702	2	45	12	0	1	0	3	2	0
20083020	CS702	3	30	8	0	0	0	0	0	0
20087088	CS702	1	25	14	0	8	0	0	0	0
20087088	CS702	2	45	21	0	5	0	7	0	0
20087088	CS702	3	30	1	3	0	0	0	3	0
20084117	CS702	1	25	15	3	12	0	0	3	0
20084117	CS702	2	45	24	0	6	0	4	0	0
20084117	CS702	3	30	8	0	4	1	0	0	0
20084007	CS702	1	25	5	2	8	0	1	0	3
20084007	CS702	2	45	14	0	0	0	7	0	1
20084007	CS702	3	30	0	0	0	1	0	0	0
20084075	CS702	1	25	9	0	4	0	0	0	1
20084075	CS702	2	45	4	0	3	0	0	0	1
20084075	CS702	3	30	2	1	0	1	2	1	1
20084056	CS702	1	25	7	0	4	1	0	1	0
20084056	CS702	2	45	0	0	0	0	0	0	0
20084056	CS702	3	30	0	0	0	1	0	0	0
20087080	CS702	1	25	14	0	6	0	0	0	0
20087080	CS702	2	45	16	0	0	0	3	0	0
20087080	CS702	3	30	8	0	8	0	0	0	0
20074053	CS702	1	25	10	0	2	0	2	0	2
20074053	CS702	2	45	17	0	0	0	12	2	3
20074053	CS702	3	30	5	1	0	0	0	0	3
20084116	CS702	1	25	14	0	5	0	0	0	2
20084116	CS702	2	45	10	0	0	0	7	0	0
20084116	CS702	3	30	0	0	0	1	0	0	0
20084081	CS702	1	25	11	0	6	0	0	0	2
20084081	CS702	2	45	26	0	0	0	12	0	1
20084081	CS702	3	30	10	0	4	0	1	1	3
20084040	CS702	1	25	14	0	6	0	0	0	2
20084040	CS702	2	45	13	0	4	1	10	1	1
20084040	CS702	3	30	0	0	0	0	0	0	0
20088035	CS702	1	25	14	0	4	0	0	0	0
20088035	CS702	2	45	22	0	2	0	12	0	1
20088035	CS702	3	30	5	0	3	12	0	5	0
20084017	CS702	1	25	14	0	10	0	0	0	0
20084017	CS702	2	45	19	0	2	0	11	0	0
20084017	CS702	3	30	2	0	1	2	0	2	0
20084119	CS702	1	25	20	0	10	0	0	0	0
20084119	CS702	2	45	22	0	3	0	13	1	1
20084119	CS702	3	30	0	0	0	1	0	0	0
20084029	CS702	1	25	12	0	6	0	0	0	0
20084029	CS702	2	45	9	0	2	0	9	0	0
20084029	CS702	3	30	4	0	6	0	0	0	1
